sim_id,capacity_norm,seal_risk_norm,heterogeneity_norm,suitability_score,poro_mean,logk_mean,caprock_margin_peak,rank
411,0.6535558645184657,0.6901209319887267,0.6932153986255857,49.23,0.28897279500961304,1.593650382458721,0.6799033610343486,450
864,0.5571900614019528,0.6645345869235757,0.4960505991878755,49.04,0.283564954996109,1.5141478841506135,0.6706878047853237,451
276,0.5441778606714173,0.660270196079384,0.47092166036552713,49.0,0.2828347384929657,1.5048373871044385,0.6691518787438197,452
771,0.31515367482349993,0.2651033111842742,0.4938164707057843,48.9,0.26998239755630493,1.2993187859489312,0.5268227322311032,453
361,0.37160183579199596,0.31911892854403734,0.5546944799691809,48.88,0.27315014600753784,1.3526656392085656,0.5462777954234889,454
288,0.6181740646053483,0.7981521667082532,0.4529894146454174,48.86,0.2869872450828552,1.568942000728531,0.71881348741912,455
571,0.4709941890661826,0.3930350365100293,0.6952096409265636,48.77,0.27872782945632935,1.4347619193501524,0.5729005134762273,456
962,0.5748103294632719,0.609097505949082,0.6346214761872051,48.63,0.28455376625061035,1.5264284103472852,0.65072076624577,457
417,0.6563906995319176,0.8322672934617881,0.5075975442029049,48.49,0.28913187980651855,1.599159081828709,0.7311008957511531,458
869,0.5529107244708185,0.6190477512521965,0.5709609810268119,48.41,0.28332480788230896,1.5118667849221659,0.6543045936759464,459
938,0.452500847051676,0.5707179883513555,0.394112861495447,48.35,0.27769002318382263,1.4252133776418747,0.6368974318722328,460
463,0.5375039431715951,0.6147833604080044,0.5407443663893189,48.34,0.28246021270751953,1.4990105642516705,0.6527686676344422,461
172,0.48771429876335765,0.5280740799094372,0.5496669910369996,48.22,0.27966612577438354,1.4546758864185776,0.6215381714571915,462
38,0.4180229229708731,0.5764038428102779,0.30338915675700584,48.2,0.2757551968097687,1.3940722640475491,0.638945333260905,463
318,0.46123105551666965,0.583511160883931,0.40200800237905077,48.16,0.27817994356155396,1.43342856197818,0.6415052099967452,464
750,0.516114693452264,0.55792481581878,0.5786776069695334,48.12,0.2812598943710327,1.4773300711820234,0.6322896537477204,465
119,0.6120970662803332,0.7910448486346001,0.47013729284783873,48.07,0.2866462171077728,1.5639645356288299,0.7162536106832798,466
186,0.4104063617563869,0.4527365083287148,0.4754793901378355,48.0,0.27532777190208435,1.3874933932887088,0.5944034780572851,467
284,0.5771693285508991,0.7412936221190288,0.4602598609047757,47.97,0.2846861481666565,1.5356991040583525,0.6983344735323982,468
286,0.486737135701396,0.518123834606323,0.5696492515185075,47.95,0.2796112895011902,1.4531056241164078,0.6179543440270152,469
162,0.554698826660832,0.6289979965553105,0.5744856282552329,47.9,0.28342515230178833,1.5084186826498471,0.6578884211061227,470
687,0.3483400442484926,0.3262262466176904,0.5141959215473132,47.85,0.271844744682312,1.3325123682051738,0.5488376721593291,471
203,0.5157567543741324,0.6545843416204615,0.44055581671231464,47.83,0.2812398076057434,1.4813045572648278,0.6671039773551475,472
104,0.39198630697152737,0.520966761835784,0.3343850784765892,47.73,0.27429407835006714,1.3733409680598636,0.6189782947213512,473
370,0.4078721105978645,0.4314145541077558,0.5085796993842849,47.73,0.27518555521965027,1.38401879921274,0.5867238478497645,474
830,0.6208957823730406,0.6759062958414208,0.6743510637358634,47.73,0.28713998198509216,1.570249711181246,0.6747836075626682,475
306,0.5569643579773149,0.6673775141530371,0.528159493732489,47.7,0.28355228900909424,1.5159774989077488,0.6717117554796599,476
735,0.514972899657037,0.6901209319887267,0.3893149225354979,47.69,0.28119581937789917,1.4803121346027066,0.6799033610343486,477
847,0.49490494433888016,0.5977257970312372,0.47799076588939093,47.68,0.28006964921951294,1.4634444431600169,0.6466249634684257,478
125,0.29508040883652803,0.27078916564319666,0.4697034950813643,47.65,0.2688559293746948,1.283969791653996,0.5288706336197754,479
392,0.5808336900332554,0.6488984871615392,0.6190483624753411,47.57,0.2848917841911316,1.534236189036894,0.6650560759664753,480
802,0.435528480585788,0.46410821724655965,0.5329318075079207,47.57,0.2767375707626343,1.408029784600501,0.5984992808346294,481
191,0.49011365893397885,0.590618478957584,0.4824550391064003,47.47,0.27980077266693115,1.4610292753040308,0.6440650867325854,482
241,0.5988118971727061,0.7185502042833392,0.5634168405697921,47.43,0.28590068221092224,1.5514922036832544,0.6901428679777095,483
717,0.41711745393791405,0.4399433357961393,0.5285812325886023,47.37,0.27570438385009766,1.3932008652849,0.5897956999327727,484
90,0.6856960321869016,0.8351102206912491,0.6077517475191484,47.36,0.29077643156051636,1.6216558372260845,0.7321248464454891,485
247,0.43451148750771373,0.5948828698017761,0.34049087086651236,47.34,0.27668049931526184,1.4113546693976997,0.6456010127740897,486
664,0.6821909907689955,0.8450604659943636,0.5847150296444624,47.33,0.29057973623275757,1.6194344713192124,0.7357086738756655,487
355,0.4419543898519492,0.47547992616440476,0.5393670665559257,47.3,0.2770981788635254,1.4150521572760244,0.6025950836119739,488
772,0.6287784080951587,0.6190477512521965,0.7915470914446553,47.29,0.2875823378562927,1.5673535269136099,0.6543045936759464,489
686,0.4156910082942026,0.5948828698017761,0.29532497579066075,47.28,0.2756243348121643,1.396190218763306,0.6456010127740897,490
711,0.2684320037896933,0.32338331938822934,0.33434136492653,47.28,0.26736047863960266,1.2611001853575228,0.5478137214649931,491
289,0.46103774717180335,0.536602861597821,0.4975759436797205,47.22,0.27816909551620483,1.434073362818991,0.6246100235401998,492
653,0.5280137779991737,0.638948241858425,0.5118173014785732,47.21,0.2819276452064514,1.4869365773230634,0.661472248536299,493
610,0.6014082831563642,0.6375267782436943,0.6978621705306502,47.2,0.2860463857650757,1.5481048314211696,0.660960273189131,494
352,0.5286144146421512,0.5437101796714741,0.6586370115091532,47.12,0.2819613516330719,1.4847894574874878,0.62716990027604,495
436,0.34151477268744274,0.41719991796044964,0.3813493662288923,47.1,0.27146172523498535,1.326339171186585,0.581604094378084,496
264,0.5992850777641234,0.7583511854957963,0.5157728394147207,47.03,0.2859272360801697,1.5509880259044473,0.7044781776984148,497
621,0.5257832970968698,0.685856541144535,0.442363468909222,46.98,0.2818024754524231,1.4880084937594864,0.6783674349928445,498
171,0.6130513934663904,0.657427268849923,0.7039093910702476,46.95,0.2866997718811035,1.5589440406497959,0.6681279280494836,499
183,0.32362472265032116,0.4541579719434455,0.2863086792499961,46.91,0.27045777440071106,1.3108868167060832,0.5949154534044532,500
779,0.43473825306611463,0.466951144476021,0.5449179337315502,46.91,0.2766932249069214,1.4067849785384876,0.5995232315289656,501
825,0.4719708210612628,0.5664535975071637,0.48962459966032634,46.88,0.2787826359272003,1.4438600963491544,0.6353615058307287,502
25,0.3819119682294549,0.47263699893494343,0.4066440073998642,46.83,0.27372872829437256,1.3642910544830547,0.6015711329176378,503
502,0.5637195287100066,0.7085999589802247,0.5072067063045922,46.83,0.2839313745498657,1.523644141366446,0.6865590405475331,504
660,0.5594906431326149,0.6446340963173475,0.5928546864694073,46.82,0.2836940586566925,1.5123372951163934,0.6635201499249712,505
414,0.41725128279205226,0.47547992616440476,0.49174384548745886,46.79,0.27571189403533936,1.3938064290152332,0.6025950836119739,506
706,0.5036441809408593,0.6119404331785433,0.5038845841689332,46.76,0.28056007623672485,1.4679372118817393,0.6517447169401062,507
66,0.42552158733766615,0.5238096890652455,0.4427757329071944,46.69,0.27617600560188293,1.4018396588617512,0.6200022454156874,508
454,0.5052320709165471,0.5437101796714741,0.6146012086042909,46.6,0.28064918518066406,1.4652357783623302,0.62716990027604,509
349,0.5636866025633537,0.6147833604080044,0.6548165979703562,46.57,0.2839295268058777,1.5197832559493487,0.6527686676344422,510
353,0.3487500278810113,0.34328380999445796,0.5252395147236065,46.56,0.2718677520751953,1.3320194332416693,0.5549813763253457,511
715,0.45892622525095567,0.6048331151048902,0.40854124007374026,46.55,0.27805060148239136,1.430635444830803,0.6491848402042659,512
27,0.6244650828836082,0.683013613915074,0.7054981525103313,46.53,0.28734028339385986,1.567182963240403,0.6773434842985084,513
530,0.36376010221975336,0.45557943555817615,0.394898844045773,46.53,0.27271008491516113,1.3460010014660644,0.5954274287516212,514
489,0.6154316352292775,0.657427268849923,0.721594752134481,46.52,0.28683334589004517,1.5606940443073527,0.6681279280494836,515
933,0.34286793110150704,0.299218437937809,0.5805564282713401,46.41,0.2715376615524292,1.3250052301044746,0.5391101405631363,516
509,0.4103606900045778,0.45557943555817615,0.5155191716217662,46.38,0.275325208902359,1.385646806797179,0.5954274287516212,517
238,0.3391632085361566,0.32480478300295973,0.5342058529213464,46.37,0.27132976055145264,1.3214461748803839,0.548325696812161,518
260,0.6451915611348262,0.6915423956034574,0.7490438468440862,46.37,0.28850340843200684,1.582720579439858,0.6804153363815166,519
935,0.49853106900576843,0.685856541144535,0.3913266071889625,46.36,0.2802731394767761,1.467142508054624,0.6783674349928445,520
49,0.4986213503756236,0.4996448076148251,0.6716119683823983,46.33,0.28027820587158203,1.4629189432708554,0.6112986645138306,521
335,0.6322919465831688,0.9872068274674245,0.2773112247567707,46.22,0.2877795100212097,1.5867898304640016,0.78690620859247,522
81,0.34460770620530407,0.33759795553553523,0.5344230209766899,46.16,0.2716352939605713,1.3246967680126889,0.5529334749366734,523
872,0.5872553507643645,0.8223170481586736,0.4140183540922451,46.15,0.2852521538734436,1.542490680419125,0.7275170683209767,524
703,0.5104535204954641,0.45131504471398415,0.7790871146451375,46.13,0.2809422016143799,1.4681126402218885,0.593891502710117,525
517,0.4390829112236737,0.5152809073768617,0.5114623173048163,45.89,0.2769370377063751,1.4125995415158452,0.6169303933326791,526
474,0.5123292487209254,0.6076760423343512,0.5567193002214318,45.86,0.2810474634170532,1.4754682011617422,0.650208790898602,527
759,0.4875571029664334,0.4456291902550617,0.7377896534118425,45.86,0.2796573042869568,1.448428886878275,0.5918436013214449,528
62,0.478706342319339,0.4911160259264413,0.6490332737637518,45.81,0.27916061878204346,1.4448876957246264,0.6082268124308223,529
975,0.5029208678482551,0.7768302124872942,0.28074176941683754,45.81,0.2805194854736328,1.4750143715523294,0.7111338572115994,530
177,0.3960659627552175,0.5408672524420127,0.3680814424351764,45.8,0.2745230197906494,1.3757374958771953,0.6261459495817039,531
696,0.5758315710763983,0.7285004495864533,0.5359495498258026,45.8,0.2846110761165619,1.5316749610515723,0.6937266954078858,532
956,0.6662249960435518,0.8251599753881349,0.6171499454441975,45.79,0.2896837592124939,1.604881046859905,0.7285410190153129,533
20,0.5983073836352802,0.8194741209292125,0.4592921333482921,45.67,0.28587237000465393,1.5504499872776947,0.7264931176266407,534
420,0.5636361512096111,0.7398721585042981,0.49220703684793865,45.66,0.28392669558525085,1.5230487875049534,0.6978224981852301,535
607,0.46270848358100525,0.49822334400009444,0.6026530894820676,45.65,0.2782628536224365,1.4284014273241912,0.6107866891666626,536
857,0.44126559610664245,0.5067521256884782,0.5363964831910634,45.65,0.27705952525138855,1.411903179009891,0.6138585412496709,537
307,0.505779069804493,0.4911160259264413,0.7244847992051455,45.52,0.2806798815727234,1.4663668687164821,0.6082268124308223,538
564,0.4697536168309965,0.5934614061870453,0.4844989167437755,45.39,0.2786582112312317,1.4395850226324156,0.6450890374269216,539
131,0.45661820858395263,0.5678750611218943,0.49096852215254133,45.36,0.27792108058929443,1.4257208255546323,0.6358734811778968,540
842,0.34246750667285536,0.3688701550596087,0.5058983145304056,45.29,0.2715151906013489,1.3244562408362521,0.5641969325743704,541
976,0.4546675999281998,0.6204692148669267,0.4096906049675389,45.27,0.27781161665916443,1.4288243579277444,0.6548165690231144,542
549,0.6382027209742741,0.879175592747898,0.4825119959240883,45.19,0.28811120986938477,1.5844055800140948,0.7479960822076985,543
128,0.4938279407031963,0.6076760423343512,0.5295629570946123,45.17,0.2800092101097107,1.4589864673939625,0.650208790898602,544
778,0.4080701985446643,0.5252311526799761,0.4391819622818818,45.16,0.2751966714859009,1.3888350710986892,0.6205142207628555,545
911,0.4415024519357919,0.48827309869698,0.5779472892107852,45.16,0.27707281708717346,1.4140208109728185,0.6072028617364862,546
196,0.267972630937195,0.47547992616440476,0.1644782615530283,45.12,0.2673346996307373,1.264959804613043,0.6025950836119739,547
376,0.37229806447364366,0.49680188038536377,0.3934627570243691,45.12,0.2731892168521881,1.3565180071090333,0.6102747138194945,548
408,0.6520959616612196,0.7555082582663349,0.7050922409740671,45.11,0.28889086842536926,1.5894975863866039,0.7034542270040787,549
866,0.6474831147285027,0.8663824202153225,0.5272408631681902,45.11,0.28863200545310974,1.5930761877114408,0.7433883040831861,550
340,0.45988904950711684,0.5337599343683596,0.5580521328228681,45.08,0.27810463309288025,1.430004987697079,0.6235860728458636,551
545,0.38806066058347255,0.518123834606323,0.40231388956062286,45.07,0.2740737795829773,1.3670042024913274,0.6179543440270152,552
733,0.5677949359586447,0.6901209319887267,0.5944374184543104,45.04,0.2841600775718689,1.5229015108194943,0.6799033610343486,553
948,0.6797427724452763,0.8749112019037063,0.5976821266922043,45.02,0.2904423475265503,1.6199555280793922,0.7464601561661944,554
899,0.3873936405803074,0.3674486914448783,0.6292688273506423,44.97,0.27403634786605835,1.3634393931962299,0.5636849572272025,555
652,0.3921201358256656,0.47690138977913515,0.47905216533885864,44.89,0.27430158853530884,1.371669003016995,0.6031070589591419,556
412,0.5409664992389812,0.7128643498244167,0.49802815281826424,44.86,0.2826545238494873,1.5016612133582767,0.6880949665890373,557
926,0.21291374093070534,0.1478325629689988,0.5262396506016858,44.83,0.2642449140548706,1.205240750878953,0.4845847660897395,558
635,0.3236810157397602,0.4129355271162576,0.4066913816905688,44.79,0.27046093344688416,1.3081948189844503,0.5800681683365798,559
28,0.622091213923299,0.8294243662323266,0.528965502687522,44.76,0.28720706701278687,1.5703376105978428,0.730076945056817,560
108,0.5448549709453309,0.8407960751501715,0.32047727875183385,44.7,0.28287273645401,1.5076891180704788,0.7341727478341613,561
716,0.4151811840879617,0.6375267782436943,0.3024932443184767,44.65,0.2755957245826721,1.3948607942989613,0.660960273189131,562
852,0.5133515524678147,0.6545843416204615,0.5234479051842332,44.61,0.28110483288764954,1.4777454198987976,0.6671039773551475,563
140,0.5993041961718575,0.7896233850198697,0.5372892732331597,44.55,0.28592830896377563,1.5477629069989418,0.7157416353361118,564
992,0.4560016399345301,0.5238096890652455,0.579055955282115,44.51,0.2778864800930023,1.4247805909723876,0.6200022454156874,565
947,0.4530844895544455,0.641791169087886,0.39593903273326614,44.46,0.2777227759361267,1.4246306673707239,0.6624961992306351,566
350,0.4782485626674852,0.6147833604080044,0.4997179076326227,44.45,0.27913492918014526,1.4487196750523341,0.6527686676344422,567
816,0.39190930227370974,0.4655296808612903,0.5104432317104552,44.35,0.2742897570133209,1.3678444887979964,0.5990112561817975,568
618,0.3168445917741989,0.44136479941087,0.35982647227990283,44.32,0.27007728815078735,1.3054205065792566,0.5903076752799408,569
21,0.565968596953163,0.6929638592181881,0.6055522884043456,44.31,0.2840575873851776,1.5218018045078168,0.6809273117286847,570
416,0.6344321461156175,0.7711443580283716,0.6595344313114776,44.31,0.28789961338043213,1.5773122792627436,0.7090859558229271,571
811,0.41077545323903003,0.5152809073768617,0.48478854593012854,44.29,0.2753484845161438,1.3858995964274485,0.6169303933326791,572
609,0.37888382487113664,0.6048331151048902,0.2713940681789258,44.26,0.2735587954521179,1.3627880620600221,0.6491848402042659,573
518,0.2590751364045285,0.2807394109463108,0.46077365662123543,44.16,0.26683539152145386,1.248739670578689,0.5324544610499516,574
930,0.5136675372623077,0.7427150857337594,0.4044650053651384,44.16,0.2811225652694702,1.4809296316677707,0.6988464488795663,575
237,0.45726186164433175,0.6488984871615392,0.40484464570383016,44.13,0.2779572010040283,1.4278410251492444,0.6650560759664753,576
283,0.48158684908460003,0.5110165165326699,0.6725779732374019,44.13,0.2793222665786743,1.445266388754508,0.615394467291175,577
934,0.3484228906820067,0.5039091984590168,0.3502177817677458,44.13,0.2718493938446045,1.335176480271039,0.6128345905553347,578
252,0.5927832259339076,0.7768302124872942,0.5536634431333012,44.06,0.2855623662471771,1.5437914079558777,0.7111338572115994,579
677,0.46479132789025185,0.5863540881133923,0.5215032982196526,43.99,0.27837973833084106,1.4319748096841018,0.6425291606910813,580
246,0.5952712742737395,0.7540867946516043,0.5985955891520627,43.9,0.2857019901275635,1.5449944489421807,0.7029422516569106,581
434,0.5474577297315669,0.6986497136771105,0.5632230366532733,43.86,0.2830187976360321,1.5042541200513198,0.6829752131173569,582
877,0.414782883926836,0.5863540881133923,0.40178803493380194,43.79,0.27557337284088135,1.392794674758385,0.6425291606910813,583
720,0.462017034501291,0.5735609155808168,0.5408631251226079,43.73,0.27822405099868774,1.4292948510441073,0.6379213825665689,584
432,0.44967663337585406,0.565032133892433,0.5238106415146508,43.69,0.27753153443336487,1.421029528259741,0.6348495304835606,585
863,0.3753734727844155,0.5849326244986617,0.3104565395793895,43.61,0.27336180210113525,1.3590101884808687,0.6420171853439133,586
44,0.5095815086760397,0.6716419049972289,0.5169844368994905,43.57,0.2808932662010193,1.4723969659742506,0.673247681521164,587
990,0.5616786386843986,0.7327648404306453,0.5586812418696565,43.46,0.2838168442249298,1.5168400963110715,0.69526262144939,588
766,0.4663388567829455,0.5678750611218943,0.5679152448098773,43.45,0.2784665822982788,1.4356642927504009,0.6358734811778968,589
36,0.4806447364368174,0.7526653310368736,0.32723166824903976,43.42,0.27926939725875854,1.4506307099404305,0.7024302763097425,590
953,0.4256341735165443,0.39019210928056797,0.7357018468867231,43.34,0.2761823236942291,1.3933512763112024,0.5718765627818911,591
2,0.4224610488995763,0.5252311526799761,0.5264081523402145,43.3,0.27600425481796265,1.394559711073207,0.6205142207628555,592
542,0.365852505732867,0.47547992616440476,0.45944254672127915,43.3,0.27282750606536865,1.3458812485280114,0.6025950836119739,593
546,0.5372654941418012,0.6588487324646534,0.6133947792239618,43.28,0.28244683146476746,1.4967037231582707,0.6686399033966516,594
814,0.33365073430617703,0.42146430880464136,0.4605948186738256,43.28,0.27102041244506836,1.319810331483512,0.5831400204195881,595
47,0.3257930687274894,0.520966761835784,0.2918307988446702,43.27,0.27057945728302,1.318153520462026,0.6189782947213512,596
239,0.7385807343805264,0.8038380211671756,0.9008957832359181,43.22,0.29374420642852783,1.6601323377917705,0.7208613888077922,597
821,0.5705756021501835,0.7412936221190288,0.5752182070596737,43.2,0.28431612253189087,1.526601906118681,0.6983344735323982,598
303,0.6162011511405724,0.7668799671841798,0.6525158224747512,43.14,0.28687652945518494,1.5626383013656326,0.707550029781423,599
109,0.5031428538047225,0.8109453392408288,0.30537629291437807,43.08,0.28053194284439087,1.4712493424882833,0.7234212655436324,600
447,0.5208608381722377,0.7185502042833392,0.4885793505372352,43.07,0.28152623772621155,1.4876079188163374,0.6901428679777095,601
451,0.6117327543996236,0.8166311936997511,0.5689946249560442,43.06,0.28662577271461487,1.560018318512646,0.7254691669323046,602
94,0.531928271982717,0.5493960341303965,0.7705218428857489,43.05,0.2821473181247711,1.4866227237594802,0.6292178016647122,603
60,0.5397949656983901,0.7199716678980698,0.5346932697713911,43.04,0.28258877992630005,1.502940219341494,0.6906548433248776,604
215,0.527643093315886,0.6190477512521965,0.657094763009034,42.99,0.2819068431854248,1.483629614312144,0.6543045936759464,605
476,0.5706542000486458,0.8578536385269391,0.4076021524293644,42.95,0.28432053327560425,1.5268399908519488,0.7403164520001779,606
525,0.49155072591532034,0.5195452982210537,0.7173321426594936,42.94,0.27988141775131226,1.4531107716808105,0.6184663193741833,607
642,0.5287503677638155,0.7569297218810657,0.45565895592662065,42.89,0.28196898102760315,1.4900733654623015,0.7039662023512467,608
217,0.3993203406050551,0.4584223627876372,0.580529618729555,42.87,0.2747056484222412,1.374572129137548,0.5964513794459573,609
488,0.49195380567837954,0.45700089917290654,0.8145839169881838,42.86,0.2799040377140045,1.4483659110330636,0.5959394040987892,610
347,0.5969494456192824,0.8479033932238246,0.49094634237098417,42.85,0.2857961654663086,1.5488621811945906,0.7367326245700015,611
327,0.40308560479489663,0.6901209319887267,0.2433286770147909,42.83,0.27491694688796997,1.3859885710912747,0.6799033610343486,612
657,0.4102608494308556,0.6105189695638127,0.381428395159295,42.81,0.2753196060657501,1.3890718460996294,0.6512327415929381,613
334,0.3854908279438896,0.539445788827282,0.4263665706332371,42.8,0.27392956614494324,1.3649348334176188,0.6256339742345358,614
444,0.2589529910217833,0.294954047093617,0.4771512719243372,42.78,0.2668285369873047,1.2508232797041563,0.5375742145216321,615
966,0.6134364169554786,0.9061834014277798,0.4465665375143011,42.78,0.2867213785648346,1.5633013323777278,0.7577236138038914,616
522,0.4835332092053009,0.5294955435241678,0.6872361171256123,42.77,0.2794314920902252,1.445470778840531,0.6220501468043595,617
627,0.4012189047064209,0.5692965247366251,0.42159899428687586,42.77,0.2748121917247772,1.3802285544691688,0.6363854565250648,618
245,0.4311392128101829,0.6801706866856126,0.33085375577993265,42.75,0.2764912545681,1.4069766077853283,0.6763195336041723,619
19,0.5229319990100914,0.6375267782436943,0.6256638591657085,42.7,0.28164246678352356,1.4823638446914629,0.660960273189131,620
321,0.5287572716332749,0.7469794765779512,0.47695294591643306,42.66,0.2819693684577942,1.4898265868525877,0.7003823749210704,621
929,0.4256755967333014,0.5863540881133923,0.46050082377431406,42.65,0.27618464827537537,1.4002651676351419,0.6425291606910813,622
46,0.4816335829701721,0.616204824022735,0.5572025179866185,42.59,0.27932488918304443,1.4446941499194765,0.6532806429816103,623
155,0.517848095753483,0.5607677430482413,0.7316604968830946,42.57,0.28135716915130615,1.4751195829496382,0.6333136044420565,624
651,0.48393097829954507,0.6773277594561512,0.4745550531248836,42.47,0.2794538140296936,1.4526647825601247,0.6752955829098362,625
225,0.4378651748643921,0.562189206662972,0.5332315575654697,42.43,0.27686870098114014,1.4123189855476665,0.6338255797892246,626
798,0.5751703928089296,0.6687989777677678,0.7167927217585165,42.43,0.2845739722251892,1.5258100759650197,0.672223730826828,627
404,0.4574610117248946,0.5024877348442862,0.6720765594378308,42.42,0.2779683768749237,1.4227115078744188,0.6123226152081667,628
690,0.48666915914056386,0.7697228944136412,0.3476831495462081,42.3,0.27960747480392456,1.4585977156315488,0.7085739804757591,629
395,0.5986929381912499,0.8692253474447839,0.47874573981307394,42.29,0.2858940064907074,1.5515690313905757,0.7444122547775223,630
854,0.4849899256612579,0.616204824022735,0.5751538210918525,42.25,0.27951323986053467,1.4498159796036592,0.6532806429816103,631
541,0.33279677876072356,0.4072496726573352,0.5086900599478581,42.23,0.27097249031066895,1.314191611019326,0.5780202669479076,632
213,0.44138136868680966,0.6673775141530371,0.39093738432328734,42.19,0.27706602215766907,1.4158993755293643,0.6717117554796599,633
161,0.4053490118438536,0.5692965247366251,0.4482078413495299,42.18,0.27504396438598633,1.381903397512208,0.6363854565250648,634
923,0.35564911773858976,0.3802418639774538,0.6099205210138356,42.1,0.27225491404533386,1.3359748864589052,0.5682927353517149,635
254,0.2812769184525561,0.4783228533938658,0.278239222510368,42.05,0.26808130741119385,1.2727541768057955,0.6036190343063099,636
963,0.6316254576468852,0.8109453392408288,0.6568457249763074,41.99,0.28774210810661316,1.5732968444853028,0.7234212655436324,637
965,0.43459645820875387,0.6261550693258495,0.4416114020442868,41.98,0.27668526768684387,1.4060874665745475,0.6568644704117866,638
343,0.46727618982879465,0.6872780047592657,0.4348353711097363,41.86,0.2785191833972931,1.4387425478056457,0.6788794103400125,639
106,0.5091598415721279,0.7924663122493308,0.3820867901312462,41.85,0.28086960315704346,1.4740649151675007,0.7167655860304478,640
297,0.2973098276050689,0.46268675363182926,0.3487495017624313,41.79,0.26898103952407837,1.2866957990931516,0.5979873054874615,641
58,0.4938587425823233,0.6261550693258495,0.5962234292138732,41.75,0.2800109386444092,1.4560647561719837,0.6568644704117866,642
998,0.6801320444694164,0.9303482828782,0.6080876743077809,41.66,0.2904641926288605,1.6174949421862928,0.7664271947057482,643
188,0.45611369504652677,0.5536604249745882,0.6134256801817622,41.64,0.2778927683830261,1.424248467421663,0.6307537277062163,644
552,0.5974677668956273,0.8194741209292125,0.569343902681148,41.6,0.285825252532959,1.5506177402578156,0.7264931176266407,645
133,0.5084195343393156,0.6275765329405799,0.6352580143841267,41.57,0.280828058719635,1.468690187769692,0.6573764457589546,646
65,0.6278612555908066,0.7910448486346001,0.689027188320773,41.56,0.2875308692455292,1.5712439786142378,0.7162536106832798,647
328,0.3781243992305903,0.4939589531559027,0.5112391197942923,41.53,0.2735161781311035,1.3590443527417004,0.6092507631251585,648
662,0.44551891076058336,0.5948828698017761,0.5284735637460919,41.52,0.2772982120513916,1.4155420943701156,0.6456010127740897,649
920,0.43336066557550124,0.6588487324646534,0.4041912034986344,41.45,0.2766159176826477,1.4114300545220793,0.6686399033966516,650
695,0.48458950123260625,0.8024165575524452,0.31886116942575254,41.38,0.27949076890945435,1.4544090562544318,0.7203494134606242,651
118,0.567377517389785,0.6716419049972289,0.7225620490155945,41.35,0.28413665294647217,1.5190538051074989,0.673247681521164,652
272,0.42142865488193854,0.657427268849923,0.3790105836318811,41.35,0.27594631910324097,1.3968363190629312,0.6681279280494836,653
313,0.45155342373507834,0.5806682336544698,0.5697750087265597,41.34,0.277636855840683,1.4213404944330996,0.6404812593024092,654
143,0.46139356198240894,0.5991472606459678,0.5688299992958458,41.26,0.2781890630722046,1.4296418483120115,0.6471369388155938,655
57,0.4680053446570954,0.6517414143910002,0.5071629927545329,41.24,0.2785601019859314,1.4384010306807966,0.6660800266608113,656
137,0.5789324705974821,0.7540867946516043,0.630915191621469,41.24,0.28478509187698364,1.5307473044184485,0.7029422516569106,657
617,0.45721034815682615,0.6545843416204615,0.47613520105756646,41.23,0.2779543101787567,1.4319776619254412,0.6671039773551475,658
743,0.399252364044223,0.4996448076148251,0.5638303965938747,41.22,0.2747018337249756,1.3772718534386104,0.6112986645138306,659
134,0.39266076191103355,0.5934614061870453,0.4072135755767443,41.2,0.2743319272994995,1.375304684247996,0.6450890374269216,660
565,0.48044186888808404,0.5451316432862044,0.7074329616102435,40.9,0.27925801277160645,1.4439826213793456,0.627681875623208,661
818,0.3505535310105884,0.583511160883931,0.32655324687238163,40.85,0.2719689607620239,1.3357103919760587,0.6415052099967452,662
410,0.5849882262472371,0.7853589941756777,0.6138388055304747,40.71,0.28512492775917053,1.5367831603654558,0.7142057092946076,663
636,0.34245794746898833,0.536602861597821,0.3845804005237874,40.57,0.2715146541595459,1.3285926537544863,0.6246100235401998,664
494,0.37718334871657067,0.539445788827282,0.4671393615969787,40.56,0.2734633684158325,1.357174697754452,0.6256339742345358,665
157,0.5542638828848827,0.7896233850198697,0.5363912074177803,40.5,0.2834007441997528,1.5114219880837698,0.7157416353361118,666
536,0.31286371443046795,0.44278626302560065,0.4540011787584878,40.47,0.2698538899421692,1.3005610730197936,0.5908196506271088,667
124,0.6304799463834876,0.8379531479207104,0.6555882605646284,40.46,0.2876778244972229,1.5764410437487095,0.7331487971398253,668
346,0.3220054997286248,0.5735609155808168,0.2832916906140117,40.37,0.270366907119751,1.3122021609212204,0.6379213825665689,669
551,0.24790467561903812,0.3816633275921842,0.38769332209844853,40.31,0.2662085294723511,1.2395011447872084,0.5688047106988828,670
98,0.4694020505554429,0.7484009401926819,0.3918270519689509,40.29,0.27863848209381104,1.4412933219030446,0.7008943502682384,671
262,0.5291826562053572,0.5692965247366251,0.8117610552752457,40.22,0.28199324011802673,1.4835967673302777,0.6363854565250648,672
919,0.5526064231477184,0.7157072770538777,0.6523898499290139,40.16,0.2833077311515808,1.5043022696640491,0.6891189172833734,673
22,0.40110366319313523,0.5408672524420127,0.5362862302963326,40.15,0.2748057246208191,1.378639355289583,0.6261459495817039,674
42,0.6652313699082635,0.8678038838300531,0.707236681310347,40.11,0.2896279990673065,1.600884270071994,0.7439002794303542,675
853,0.4213532433847654,0.6034116514901595,0.495337723781614,40.07,0.2759420871734619,1.3983572280593841,0.6486728648570979,676
